上海频道,#genre#
广东经济科教,http://116.28.124.202:8520/rtp/239.77.0.85:5146
广东经济科教,http://116.28.124.202:8520/rtp/239.77.0.8:5146
广东经济科教,http://116.28.124.202:8520/rtp/239.77.0.167:5146
广东经济科教,http://120.77.205.62:8087/rtp/239.20.0.102:2002
广东经济科教,http://120.77.205.62:8087/rtp/239.20.0.191:2180
广东经济科教,http://gmxw.7766.org:808/rtp/239.20.0.102:2002
广东经济科教,http://gmxw.7766.org:808/rtp/239.20.0.191:2180
广东经济科教,http://113.109.250.116:9999/rtp/239.20.0.102:2002
广东经济科教,http://113.109.250.116:9999/rtp/239.20.0.191:2180
广东经济科教,http://61.143.227.162:10000/rtp/239.77.0.167:5146$1920x1080
广东岭南戏曲,http://116.18.37.171:4000/rtp/239.77.0.122:5146$1920x1080
广东岭南戏曲,http://116.18.37.171:4000/rtp/239.77.0.16:5146$720x576
广东岭南戏曲,http://113.109.250.116:9999/rtp/239.77.0.122:5146$1920x1080
广东岭南戏曲,http://113.109.250.116:9999/rtp/239.77.0.16:5146$720x576
广东岭南戏曲,http://116.28.124.202:8520/rtp/239.77.0.16:5146$720x576
广东岭南戏曲,http://116.28.124.202:8520/rtp/239.77.0.122:5146$1920x1080
广东岭南戏曲,http://61.143.227.162:10000/rtp/239.77.0.122:5146$1920x1080
广东岭南戏曲,http://61.143.227.162:10000/rtp/239.77.0.16:5146$720x576
广东岭南戏曲,http://113.83.242.5:4022/rtp/239.77.0.16:5146$720x576
广东岭南戏曲,http://113.83.242.5:4022/rtp/239.77.0.122:5146$1920x1080
广东岭南戏曲,http://113.68.17.39:4022/rtp/239.77.0.16:5146
广东岭南戏曲,http://113.68.17.39:4022/rtp/239.77.0.122:5146
广东岭南戏曲,http://14.117.233.162:9000/rtp/239.77.0.16:5146
广东岭南戏曲,http://14.117.233.162:9000/rtp/239.77.0.122:5146
广东岭南戏曲,http://tenfarr.com:4000/rtp/239.77.0.122:5146$1920x1080
广东岭南戏曲,http://tenfarr.com:4000/rtp/239.77.0.16:5146$720x576
广东岭南戏曲,http://61.145.208.119:9090/rtp/239.77.0.122:5146$1920x1080
广东岭南戏曲,http://61.145.208.119:9090/rtp/239.77.0.16:5146$720x576
广东岭南戏曲,http://113.117.107.247:8800/rtp/239.77.0.122:5146$1920x1080
广东岭南戏曲,http://113.117.107.247:8800/rtp/239.77.0.16:5146$720x576

河南频道,#genre#
河南移动戏曲,http://171.8.171.87:8800/rtp/239.16.10.76:2000$1920x1080
河南移动戏曲,http://1.196.154.165:2000/rtp/239.16.10.76:2000$1920x1080
河南移动戏曲,http://1.196.154.17:2000/rtp/239.16.10.76:2000$1920x1080
河南移动戏曲,http://1.196.154.165:2001/rtp/239.16.10.76:2000$1920x1080
河南移动戏曲,http://1.196.154.166:2001/rtp/239.16.10.76:2000$1920x1080
河南移动戏曲,http://1.196.154.212:2001/rtp/239.16.10.76:2000
河南移动戏曲,http://106.42.108.222:2002/rtp/239.16.10.76:2000
河南移动戏曲,http://106.42.108.222:2000/rtp/239.16.10.76:2000
河南移动戏曲,http://106.42.108.222:2010/rtp/239.16.10.76:2000
河南移动戏曲,http://106.46.145.121:8000/rtp/239.16.10.76:2000
河南移动戏曲,http://171.8.171.134:8800/rtp/239.16.10.76:2000
河南移动戏曲,http://1.196.154.93:2001/rtp/239.16.10.76:2000$1920x1080
河南移动戏曲,http://www.lwfz.fun:8800/rtp/239.16.10.76:2000$1920x1080
河南移动戏曲,http://1.192.43.188:8888/rtp/239.16.10.76:2000$1920x1080
河南移动戏曲,http://171.8.168.31:8800/rtp/239.16.10.76:2000
河南移动戏曲,http://123.55.115.104:8888/rtp/239.16.10.76:2000
河南移动戏曲,http://1.196.154.235:2000/rtp/239.16.10.76:2000$1920x1080
河南移动戏曲,http://123.52.47.205:8800/rtp/239.16.10.76:2000$1920x1080
河南移动戏曲,http://123.160.1.36:4022/rtp/239.16.10.76:2000$1920x1080
河南移动戏曲,http://1.196.154.170:2000/rtp/239.16.10.76:2000$1920x1080
河南睛彩中原,http://171.8.171.87:8800/rtp/239.16.10.78:2000$1920x1080
河南睛彩中原,http://1.196.154.165:2000/rtp/239.16.10.78:2000$1920x1080
河南睛彩中原,http://1.196.154.166:2000/rtp/239.16.10.78:2000$1920x1080
河南睛彩中原,http://1.196.154.165:2001/rtp/239.16.10.78:2000$1920x1080
河南睛彩中原,http://1.196.154.166:2001/rtp/239.16.10.78:2000$1920x1080
河南睛彩中原,http://1.196.154.212:2001/rtp/239.16.10.78:2000
河南睛彩中原,http://106.42.108.222:2002/rtp/239.16.10.78:2000
河南睛彩中原,http://106.42.108.222:2000/rtp/239.16.10.78:2000
河南睛彩中原,http://106.42.108.222:2010/rtp/239.16.10.78:2000
河南睛彩中原,http://106.46.145.121:8000/rtp/239.16.10.78:2000
河南睛彩中原,http://171.8.171.134:8800/rtp/239.16.10.78:2000
河南睛彩中原,http://1.196.154.93:2001/rtp/239.16.10.78:2000$1920x1080
河南睛彩中原,http://www.lwfz.fun:8800/rtp/239.16.10.78:2000$1920x1080
河南睛彩中原,http://1.192.43.188:8888/rtp/239.16.10.78:2000$1920x1080
河南睛彩中原,http://171.8.168.31:8800/rtp/239.16.10.78:2000
河南睛彩中原,http://123.55.115.104:8888/rtp/239.16.10.78:2000
河南睛彩中原,http://1.196.154.235:2000/rtp/239.16.10.78:2000$1920x1080
河南睛彩中原,http://123.52.47.205:8800/rtp/239.16.10.78:2000$1920x1080
河南睛彩中原,http://123.160.1.36:4022/rtp/239.16.10.78:2000$1920x1080
河南睛彩中原,http://1.196.154.170:2000/rtp/239.16.10.78:2000$1920x1080
河南移动电视,http://171.8.171.87:8800/rtp/239.16.10.79:2000$1920x1080
河南移动电视,http://1.196.154.165:2000/rtp/239.16.10.79:2000$1920x1080
河南移动电视,http://1.196.154.165:2001/rtp/239.16.10.79:2000$1920x1080
河南移动电视,http://1.196.154.166:2001/rtp/239.16.10.79:2000$1920x1080
河南移动电视,http://1.196.154.166:2000/rtp/239.16.10.79:2000$1920x1080
河南移动电视,http://1.196.154.212:2001/rtp/239.16.10.79:2000
河南移动电视,http://106.42.108.222:2002/rtp/239.16.10.79:2000
河南移动电视,http://106.42.108.222:2000/rtp/239.16.10.79:2000
河南移动电视,http://106.42.108.222:2010/rtp/239.16.10.79:2000
河南移动电视,http://106.46.145.121:8000/rtp/239.16.10.79:2000
河南移动电视,http://171.8.171.134:8800/rtp/239.16.10.79:2000
河南移动电视,http://1.196.154.93:2001/rtp/239.16.10.79:2000$1920x1080
河南移动电视,http://www.lwfz.fun:8800/rtp/239.16.10.79:2000$1920x1080
河南移动电视,http://1.192.43.188:8888/rtp/239.16.10.79:2000$1920x1080
河南移动电视,http://171.8.168.31:8800/rtp/239.16.10.79:2000
河南移动电视,http://123.55.115.104:8888/rtp/239.16.10.79:2000
河南移动电视,http://1.196.154.235:2000/rtp/239.16.10.79:2000$1920x1080
河南移动电视,http://123.52.47.205:8800/rtp/239.16.10.79:2000$1920x1080
河南移动电视,http://123.160.1.36:4022/rtp/239.16.10.79:2000$1920x1080
河南移动电视,http://1.196.154.170:2000/rtp/239.16.10.79:2000$1920x1080
河南都市频道,http://171.8.171.87:8800/rtp/239.16.10.120:2000$1920x1080
河南都市频道,http://1.196.154.165:2000/rtp/239.16.10.120:2000$1920x1080
河南都市频道,http://1.196.154.166:2000/rtp/239.16.10.120:2000$1920x1080
河南都市频道,http://1.196.154.165:2001/rtp/239.16.10.120:2000$1920x1080
河南都市频道,http://1.196.154.166:2001/rtp/239.16.10.120:2000$1920x1080
河南都市频道,http://1.196.154.212:2001/rtp/239.16.10.120:2000
河南都市频道,http://106.42.108.222:2002/rtp/239.16.10.120:2000
河南都市频道,http://106.42.108.222:2000/rtp/239.16.10.120:2000
河南都市频道,http://106.42.108.222:2010/rtp/239.16.10.120:2000
河南都市频道,http://106.46.145.121:8000/rtp/239.16.10.120:2000$1920x1080
河南都市频道,http://171.8.171.134:8800/rtp/239.16.10.120:2000$1920x1080
河南都市频道,http://1.196.154.93:2001/rtp/239.16.10.120:2000$1920x1080
河南都市频道,http://www.lwfz.fun:8800/rtp/239.16.10.120:2000$1920x1080
河南都市频道,http://1.192.43.188:8888/rtp/239.16.10.120:2000$1920x1080
河南都市频道,http://171.8.168.31:8800/rtp/239.16.10.120:2000
河南都市频道,http://123.55.115.104:8888/rtp/239.16.10.120:2000
河南都市频道,http://1.196.154.235:2000/rtp/239.16.10.120:2000$1920x1080
河南都市频道,http://123.52.47.205:8800/rtp/239.16.10.120:2000$1920x1080
河南都市频道,http://123.160.1.36:4022/rtp/239.16.10.120:2000$1920x1080
河南都市频道,http://1.196.154.170:2000/rtp/239.16.10.120:2000$1920x1080
河南民生频道,http://171.8.171.87:8800/rtp/239.16.10.121:2000$1920x1080
河南民生频道,http://1.196.154.17:2000/rtp/239.16.10.121:2000$1920x1080
河南民生频道,http://1.196.154.165:2000/rtp/239.16.10.121:2000$1920x1080
河南民生频道,http://1.196.154.166:2001/rtp/239.16.10.121:2000$1920x1080
河南民生频道,http://1.196.154.166:2000/rtp/239.16.10.121:2000$1920x1080
河南民生频道,http://1.196.154.165:2001/rtp/239.16.10.121:2000$1920x1080
河南民生频道,http://1.196.154.212:2001/rtp/239.16.10.121:2000
河南民生频道,http://106.42.108.222:2002/rtp/239.16.10.121:2000
河南民生频道,http://106.42.108.222:2000/rtp/239.16.10.121:2000
河南民生频道,http://106.42.108.222:2010/rtp/239.16.10.121:2000
河南民生频道,http://106.46.145.121:8000/rtp/239.16.10.121:2000$1920x1080
河南民生频道,http://171.8.171.134:8800/rtp/239.16.10.121:2000$1920x1080
河南民生频道,http://1.196.154.93:2001/rtp/239.16.10.121:2000$1920x1080
河南民生频道,http://www.lwfz.fun:8800/rtp/239.16.10.121:2000$1920x1080
河南民生频道,http://1.192.43.188:8888/rtp/239.16.10.121:2000$1920x1080
河南民生频道,http://171.8.168.31:8800/rtp/239.16.10.121:2000
河南民生频道,http://123.55.115.104:8888/rtp/239.16.10.121:2000
河南民生频道,http://1.196.154.235:2000/rtp/239.16.10.121:2000$1920x1080
河南民生频道,http://123.52.47.205:8800/rtp/239.16.10.121:2000$1920x1080
河南民生频道,http://123.160.1.36:4022/rtp/239.16.10.121:2000$1920x1080
河南法治频道,http://171.8.171.87:8800/rtp/239.16.10.122:2000$1920x1080
河南法治频道,http://1.196.154.17:2000/rtp/239.16.10.122:2000$1920x1080
河南法治频道,http://1.196.154.165:2000/rtp/239.16.10.122:2000$1920x1080
河南法治频道,http://1.196.154.166:2001/rtp/239.16.10.122:2000$1920x1080
河南法治频道,http://1.196.154.165:2001/rtp/239.16.10.122:2000$1920x1080
河南法治频道,http://1.196.154.166:2000/rtp/239.16.10.122:2000$1920x1080
河南法治频道,http://1.196.154.212:2001/rtp/239.16.10.122:2000
河南法治频道,http://106.42.108.222:2002/rtp/239.16.10.122:2000
河南法治频道,http://106.42.108.222:2000/rtp/239.16.10.122:2000
河南法治频道,http://106.42.108.222:2010/rtp/239.16.10.122:2000
河南法治频道,http://106.46.145.121:8000/rtp/239.16.10.122:2000$1920x1080
河南法治频道,http://171.8.171.134:8800/rtp/239.16.10.122:2000$1920x1080
河南法治频道,http://1.196.154.93:2001/rtp/239.16.10.122:2000$1920x1080
河南法治频道,http://www.lwfz.fun:8800/rtp/239.16.10.122:2000$1920x1080
河南法治频道,http://1.192.43.188:8888/rtp/239.16.10.122:2000$1920x1080
河南法治频道,http://171.8.168.31:8800/rtp/239.16.10.122:2000
河南法治频道,http://123.55.115.104:8888/rtp/239.16.10.122:2000
河南法治频道,http://1.196.154.235:2000/rtp/239.16.10.122:2000$1920x1080
河南法治频道,http://123.52.47.205:8800/rtp/239.16.10.122:2000$1920x1080
河南法治频道,http://123.160.1.36:4022/rtp/239.16.10.122:2000$1920x1080
河南电视剧频道,http://171.8.171.87:8800/rtp/239.16.10.123:2000$1920x1080
河南电视剧频道,http://1.196.154.17:2000/rtp/239.16.10.123:2000$1920x1080
河南电视剧频道,http://1.196.154.165:2000/rtp/239.16.10.123:2000$1920x1080
河南电视剧频道,http://1.196.154.165:2001/rtp/239.16.10.123:2000$1920x1080
河南电视剧频道,http://1.196.154.166:2000/rtp/239.16.10.123:2000$1920x1080
河南电视剧频道,http://1.196.154.166:2001/rtp/239.16.10.123:2000$1920x1080
河南电视剧频道,http://1.196.154.212:2001/rtp/239.16.10.123:2000
河南电视剧频道,http://106.42.108.222:2002/rtp/239.16.10.123:2000
河南电视剧频道,http://106.42.108.222:2000/rtp/239.16.10.123:2000
河南电视剧频道,http://106.42.108.222:2010/rtp/239.16.10.123:2000
河南电视剧频道,http://106.46.145.121:8000/rtp/239.16.10.123:2000
河南电视剧频道,http://171.8.171.134:8800/rtp/239.16.10.123:2000
河南电视剧频道,http://1.196.154.93:2001/rtp/239.16.10.123:2000$1920x1080
河南电视剧频道,http://www.lwfz.fun:8800/rtp/239.16.10.123:2000$1920x1080
河南电视剧频道,http://1.192.43.188:8888/rtp/239.16.10.123:2000$1920x1080
河南电视剧频道,http://171.8.168.31:8800/rtp/239.16.10.123:2000
河南电视剧频道,http://123.55.115.104:8888/rtp/239.16.10.123:2000
河南电视剧频道,http://1.196.154.235:2000/rtp/239.16.10.123:2000$1920x1080
河南电视剧频道,http://123.52.47.205:8800/rtp/239.16.10.123:2000$1920x1080
河南电视剧频道,http://123.160.1.36:4022/rtp/239.16.10.123:2000$1920x1080
河南新闻频道,http://171.8.171.87:8800/rtp/239.16.10.124:2000$1920x1080
河南新闻频道,http://1.196.154.165:2000/rtp/239.16.10.124:2000$1920x1080
河南新闻频道,http://1.196.154.165:2001/rtp/239.16.10.124:2000$1920x1080
河南新闻频道,http://1.196.154.166:2001/rtp/239.16.10.124:2000$1920x1080
河南新闻频道,http://1.196.154.166:2000/rtp/239.16.10.124:2000$1920x1080
河南新闻频道,http://1.196.154.212:2001/rtp/239.16.10.124:2000
河南新闻频道,http://106.42.108.222:2002/rtp/239.16.10.124:2000
河南新闻频道,http://106.42.108.222:2000/rtp/239.16.10.124:2000
河南新闻频道,http://106.42.108.222:2010/rtp/239.16.10.124:2000
河南新闻频道,http://106.46.145.121:8000/rtp/239.16.10.124:2000$1920x1080
河南新闻频道,http://171.8.171.134:8800/rtp/239.16.10.124:2000$1920x1080
河南新闻频道,http://1.196.154.93:2001/rtp/239.16.10.124:2000$1920x1080
河南新闻频道,http://www.lwfz.fun:8800/rtp/239.16.10.124:2000$1920x1080
河南新闻频道,http://1.192.43.188:8888/rtp/239.16.10.124:2000$1920x1080
河南新闻频道,http://171.8.168.31:8800/rtp/239.16.10.124:2000
河南新闻频道,http://123.55.115.104:8888/rtp/239.16.10.124:2000
河南新闻频道,http://1.196.154.235:2000/rtp/239.16.10.124:2000$1920x1080
河南新闻频道,http://123.52.47.205:8800/rtp/239.16.10.124:2000$1920x1080
河南新闻频道,http://123.160.1.36:4022/rtp/239.16.10.124:2000$1920x1080
河南新闻频道,http://1.196.154.170:2000/rtp/239.16.10.124:2000$1920x1080
河南欢腾购物,http://115.58.217.95:4000/rtp/225.1.4.236:1282$1920x1080
河南欢腾购物,http://171.8.171.87:8800/rtp/239.16.10.125:2000$1920x1080
河南欢腾购物,http://171.8.171.87:8800/rtp/239.16.10.216:2000$1920x1080
河南欢腾购物,http://42.237.181.44:4000/rtp/225.1.4.236:1282$1920x1080
河南欢腾购物,http://42.237.180.245:4000/rtp/225.1.4.236:1282$1920x1080
河南欢腾购物,http://1.196.154.165:2000/rtp/239.16.10.125:2000$1920x1080
河南欢腾购物,http://1.196.154.165:2000/rtp/239.16.10.216:2000$1920x1080
河南欢腾购物,http://1.196.154.166:2001/rtp/239.16.10.216:2000$1920x1080
河南欢腾购物,http://1.196.154.166:2000/rtp/239.16.10.216:2000$1920x1080
河南欢腾购物,http://1.196.154.166:2000/rtp/239.16.10.125:2000$1920x1080
河南欢腾购物,http://1.196.154.166:2001/rtp/239.16.10.125:2000$1920x1080
河南欢腾购物,http://1.196.154.165:2001/rtp/239.16.10.125:2000$1920x1080
河南欢腾购物,http://125.46.132.151:9999/rtp/225.1.4.236:1282$1920x1080
河南欢腾购物,http://106.42.108.222:2002/rtp/239.16.10.125:2000
河南欢腾购物,http://106.42.108.222:2002/rtp/239.16.10.216:2000
河南欢腾购物,http://106.42.108.222:2000/rtp/239.16.10.125:2000
河南欢腾购物,http://106.42.108.222:2000/rtp/239.16.10.216:2000
河南欢腾购物,http://106.42.108.222:2010/rtp/239.16.10.125:2000
河南欢腾购物,http://106.42.108.222:2010/rtp/239.16.10.216:2000
河南欢腾购物,http://115.60.241.249:2000/rtp/225.1.4.236:1282
河南公共频道,http://171.8.171.87:8800/rtp/239.16.10.126:2000$1920x1080
河南公共频道,http://1.196.154.17:2000/rtp/239.16.10.126:2000$1920x1080
河南公共频道,http://1.196.154.165:2000/rtp/239.16.10.126:2000$1920x1080
河南公共频道,http://1.196.154.165:2001/rtp/239.16.10.126:2000$1920x1080
河南公共频道,http://1.196.154.166:2000/rtp/239.16.10.126:2000$1920x1080
河南公共频道,http://1.196.154.166:2001/rtp/239.16.10.126:2000$1920x1080
河南公共频道,http://1.196.154.212:2001/rtp/239.16.10.126:2000
河南公共频道,http://106.42.108.222:2002/rtp/239.16.10.126:2000
河南公共频道,http://106.42.108.222:2000/rtp/239.16.10.126:2000
河南公共频道,http://106.42.108.222:2010/rtp/239.16.10.126:2000
河南公共频道,http://106.46.145.121:8000/rtp/239.16.10.126:2000$1920x1080
河南公共频道,http://171.8.171.134:8800/rtp/239.16.10.126:2000$1920x1080
河南公共频道,http://1.196.154.93:2001/rtp/239.16.10.126:2000$1920x1080
河南公共频道,http://www.lwfz.fun:8800/rtp/239.16.10.126:2000$1920x1080
河南公共频道,http://1.192.43.188:8888/rtp/239.16.10.126:2000$1920x1080
河南公共频道,http://171.8.168.31:8800/rtp/239.16.10.126:2000
河南公共频道,http://123.55.115.104:8888/rtp/239.16.10.126:2000
河南公共频道,http://1.196.154.235:2000/rtp/239.16.10.126:2000$1920x1080
河南公共频道,http://123.52.47.205:8800/rtp/239.16.10.126:2000$1920x1080
河南公共频道,http://123.160.1.36:4022/rtp/239.16.10.126:2000$1920x1080
河南乡村频道,http://171.8.171.87:8800/rtp/239.16.10.181:2000$1920x1080
河南乡村频道,http://1.196.154.17:2000/rtp/239.16.10.181:2000$1920x1080
河南乡村频道,http://1.196.154.165:2000/rtp/239.16.10.181:2000$1920x1080
河南乡村频道,http://1.196.154.165:2001/rtp/239.16.10.181:2000$1920x1080
河南乡村频道,http://1.196.154.166:2000/rtp/239.16.10.181:2000$1920x1080
河南乡村频道,http://1.196.154.166:2001/rtp/239.16.10.181:2000$1920x1080
河南乡村频道,http://1.196.154.212:2001/rtp/239.16.10.181:2000
河南乡村频道,http://106.42.108.222:2002/rtp/239.16.10.181:2000
河南乡村频道,http://106.42.108.222:2000/rtp/239.16.10.181:2000
河南乡村频道,http://106.42.108.222:2010/rtp/239.16.10.181:2000
河南乡村频道,http://106.46.145.121:8000/rtp/239.16.10.181:2000$1920x1080
河南乡村频道,http://171.8.171.134:8800/rtp/239.16.10.181:2000$1920x1080
河南乡村频道,http://1.196.154.93:2001/rtp/239.16.10.181:2000$1920x1080
河南乡村频道,http://www.lwfz.fun:8800/rtp/239.16.10.181:2000$1920x1080
河南乡村频道,http://1.192.43.188:8888/rtp/239.16.10.181:2000$1920x1080
河南乡村频道,http://171.8.168.31:8800/rtp/239.16.10.181:2000
河南乡村频道,http://123.55.115.104:8888/rtp/239.16.10.181:2000
河南乡村频道,http://1.196.154.235:2000/rtp/239.16.10.181:2000$1920x1080
河南乡村频道,http://123.52.47.205:8800/rtp/239.16.10.181:2000$1920x1080
河南乡村频道,http://123.160.1.36:4022/rtp/239.16.10.181:2000$1920x1080
河南国际频道,http://171.8.171.87:8800/rtp/239.16.10.182:2000$720x576
河南国际频道,http://1.196.154.17:2000/rtp/239.16.10.182:2000$720x576
河南国际频道,http://1.196.154.165:2000/rtp/239.16.10.182:2000$720x576
河南国际频道,http://1.196.154.166:2001/rtp/239.16.10.182:2000$720x576
河南国际频道,http://1.196.154.165:2001/rtp/239.16.10.182:2000$720x576
河南国际频道,http://1.196.154.166:2000/rtp/239.16.10.182:2000$720x576
河南国际频道,http://1.196.154.212:2001/rtp/239.16.10.182:2000
河南国际频道,http://106.42.108.222:2002/rtp/239.16.10.182:2000
河南国际频道,http://106.42.108.222:2000/rtp/239.16.10.182:2000
河南国际频道,http://106.42.108.222:2010/rtp/239.16.10.182:2000
河南国际频道,http://106.46.145.121:8000/rtp/239.16.10.182:2000$720x576
河南国际频道,http://171.8.171.134:8800/rtp/239.16.10.182:2000$720x576
河南国际频道,http://1.196.154.93:2001/rtp/239.16.10.182:2000$720x576
河南国际频道,http://www.lwfz.fun:8800/rtp/239.16.10.182:2000$720x576
河南国际频道,http://1.192.43.188:8888/rtp/239.16.10.182:2000$720x576
河南国际频道,http://171.8.168.31:8800/rtp/239.16.10.182:2000
河南国际频道,http://123.55.115.104:8888/rtp/239.16.10.182:2000
河南国际频道,http://1.196.154.235:2000/rtp/239.16.10.182:2000$1280x720
河南国际频道,http://123.52.47.205:8800/rtp/239.16.10.182:2000$1280x720
河南国际频道,http://123.160.1.36:4022/rtp/239.16.10.182:2000
河南4K实验,http://171.8.171.87:8800/rtp/239.16.10.210:2000$3840x2160
河南4K实验,http://1.196.154.165:2000/rtp/239.16.10.210:2000$3840x2160
河南4K实验,http://1.196.154.17:2000/rtp/239.16.10.210:2000$3840x2160
河南4K实验,http://1.196.154.165:2001/rtp/239.16.10.210:2000
河南4K实验,http://1.196.154.166:2001/rtp/239.16.10.210:2000
河南4K实验,http://1.196.154.166:2000/rtp/239.16.10.210:2000
河南4K实验,http://1.196.154.212:2001/rtp/239.16.10.210:2000
河南4K实验,http://106.42.108.222:2002/rtp/239.16.10.210:2000
河南4K实验,http://106.42.108.222:2000/rtp/239.16.10.210:2000
河南4K实验,http://106.42.108.222:2010/rtp/239.16.10.210:2000
河南4K实验,http://106.46.145.121:8000/rtp/239.16.10.210:2000
河南4K实验,http://171.8.171.134:8800/rtp/239.16.10.210:2000
河南4K实验,http://www.lwfz.fun:8800/rtp/239.16.10.210:2000$3840x2160
河南4K实验,http://1.192.43.188:8888/rtp/239.16.10.210:2000$3840x2160
河南4K实验,http://171.8.168.31:8800/rtp/239.16.10.210:2000
河南4K实验,http://123.55.115.104:8888/rtp/239.16.10.210:2000
河南4K实验,http://1.196.154.235:2000/rtp/239.16.10.210:2000$3840x2160
河南4K实验,http://123.52.47.205:8800/rtp/239.16.10.210:2000$3840x2160
河南4K实验,http://123.160.1.36:4022/rtp/239.16.10.210:2000
河南4K实验,http://1.196.154.170:2000/rtp/239.16.10.210:2000$3840x2160
河南IPTV导视,http://171.8.171.87:8800/rtp/239.16.10.218:2000$1920x1080
河南IPTV导视,http://1.196.154.165:2000/rtp/239.16.10.218:2000
河南IPTV导视,http://1.196.154.212:2001/rtp/239.16.10.218:2000
河南IPTV导视,http://1.196.154.17:2000/rtp/239.16.10.218:2000
河南IPTV导视,http://1.196.154.166:2000/rtp/239.16.10.218:2000$1920x1080
河南IPTV导视,http://1.196.154.166:2001/rtp/239.16.10.218:2000$1920x1080
河南IPTV导视,http://1.196.154.165:2001/rtp/239.16.10.218:2000$1920x1080
河南IPTV导视,http://106.42.108.222:2002/rtp/239.16.10.218:2000
河南IPTV导视,http://106.42.108.222:2000/rtp/239.16.10.218:2000
河南IPTV导视,http://106.42.108.222:2010/rtp/239.16.10.218:2000
河南IPTV导视,http://106.46.145.121:8000/rtp/239.16.10.218:2000
河南IPTV导视,http://171.8.171.134:8800/rtp/239.16.10.218:2000
河南IPTV导视,http://1.196.154.93:2001/rtp/239.16.10.218:2000$1920x1080
河南IPTV导视,http://www.lwfz.fun:8800/rtp/239.16.10.218:2000$1920x1080
河南IPTV导视,http://1.192.43.188:8888/rtp/239.16.10.218:2000$1920x1080
河南IPTV导视,http://171.8.168.31:8800/rtp/239.16.10.218:2000
河南IPTV导视,http://123.55.115.104:8888/rtp/239.16.10.218:2000
河南IPTV导视,http://1.196.154.235:2000/rtp/239.16.10.218:2000$1920x1080
河南IPTV导视,http://123.52.47.205:8800/rtp/239.16.10.218:2000$1920x1080
河南IPTV导视,http://123.160.1.36:4022/rtp/239.16.10.218:2000$1920x1080
百姓调解,http://171.8.171.87:8800/rtp/239.16.10.183:2000$1920x1080
百姓调解,http://1.196.154.165:2000/rtp/239.16.10.183:2000$1920x1080
百姓调解,http://1.196.154.17:2000/rtp/239.16.10.183:2000$1920x1080
百姓调解,http://1.196.154.165:2001/rtp/239.16.10.183:2000
百姓调解,http://1.196.154.166:2001/rtp/239.16.10.183:2000
百姓调解,http://1.196.154.166:2000/rtp/239.16.10.183:2000
百姓调解,http://1.196.154.212:2001/rtp/239.16.10.183:2000
百姓调解,http://106.42.108.222:2002/rtp/239.16.10.183:2000
百姓调解,http://106.42.108.222:2000/rtp/239.16.10.183:2000
百姓调解,http://106.42.108.222:2010/rtp/239.16.10.183:2000
百姓调解,http://106.46.145.121:8000/rtp/239.16.10.183:2000$1920x1080
百姓调解,http://171.8.171.134:8800/rtp/239.16.10.183:2000$1920x1080
百姓调解,http://1.196.154.93:2001/rtp/239.16.10.183:2000$1920x1080
百姓调解,http://www.lwfz.fun:8800/rtp/239.16.10.183:2000$1920x1080
百姓调解,http://1.192.43.188:8888/rtp/239.16.10.183:2000$1920x1080
百姓调解,http://171.8.168.31:8800/rtp/239.16.10.183:2000
百姓调解,http://123.55.115.104:8888/rtp/239.16.10.183:2000
百姓调解,http://1.196.154.235:2000/rtp/239.16.10.183:2000$1920x1080
百姓调解,http://123.52.47.205:8800/rtp/239.16.10.183:2000$1920x1080
百姓调解,http://123.160.1.36:4022/rtp/239.16.10.183:2000$1920x1080
纪实人文,http://116.227.10.196:2048/rtp/239.45.3.212:5140$1920x1080
纪实人文,http://171.8.171.87:8800/rtp/239.16.10.190:2000$1920x1080
纪实人文,http://222.64.125.110:58888/rtp/239.45.3.212:5140$1920x1080
纪实人文,http://42.237.180.245:4000/rtp/225.1.4.170:1222$1920x1080
纪实人文,http://116.231.244.25:8888/rtp/239.45.3.212:5140$1920x1080
纪实人文,http://42.237.181.44:4000/rtp/225.1.4.170:1222$1920x1080
纪实人文,http://117.133.95.242:8887/rtp/228.1.1.20:8060$1920x1080
纪实人文,http://115.58.217.95:4000/rtp/225.1.4.170:1222$1920x1080
纪实人文,http://222.68.11.73:9898/rtp/239.45.3.212:5140$1920x1080
纪实人文,http://180.159.68.190:4022/rtp/239.45.3.212:5140$1920x1080
纪实人文,http://1.196.154.17:2000/rtp/239.16.10.190:2000$1920x1080
纪实人文,http://1.196.154.165:2000/rtp/239.16.10.190:2000$1920x1080
纪实人文,http://218.78.180.91:9999/rtp/239.45.3.212:5140$1920x1080
纪实人文,http://1.196.154.166:2001/rtp/239.16.10.190:2000$1920x1080
纪实人文,http://1.196.154.165:2001/rtp/239.16.10.190:2000$1920x1080
纪实人文,http://1.196.154.166:2000/rtp/239.16.10.190:2000$1920x1080
纪实人文,http://125.46.132.151:9999/rtp/225.1.4.170:1222$1920x1080
纪实人文,http://101.224.148.168:5022/rtp/239.45.3.212:5140$1920x1080
纪实人文,http://115.60.241.249:2000/rtp/225.1.4.170:1222$1920x1080
纪实人文,http://218.80.126.237:4022/rtp/239.45.3.212:5140$1920x1080
大象新闻,http://171.8.171.87:8800/rtp/239.16.10.192:2000$3840x2160
大象新闻,http://1.196.154.165:2000/rtp/239.16.10.192:2000$3840x2160
大象新闻,http://1.196.154.17:2000/rtp/239.16.10.192:2000$3840x2160
